epoch,lr,mix_mode,train_loss,train_acc,test_loss,test_acc,time_sec
258,0.004928112386940047,cutmix,1.5312153715515138,0.56294572265625,0.7912774079322815,0.8872,49.787959814071655
259,0.004700394459843063,cutmix,1.5435904662323,0.554834296875,0.7897202682495117,0.8886,49.90101361274719
260,0.004477814531118614,cutmix,1.55337390083313,0.55057193359375,0.7888130039215088,0.8885,50.20923399925232
261,0.004260397843571459,cutmix,1.5314707188796997,0.56060484375,0.7867474960327149,0.8897,49.793797731399536
262,0.004048169054442789,cutmix,1.5487928866577148,0.5512851171875,0.7864444095611572,0.8893,50.66645097732544
263,0.003841152232613925,cutmix,1.5449894186401367,0.55219251953125,0.7855284852981568,0.8911,50.21201419830322
264,0.0036393708558765873,cutmix,1.5389451594543457,0.5555678515625,0.7840659729957581,0.8918,50.336071252822876
265,0.0034428478082703406,cutmix,1.535406104736328,0.55870416015625,0.7836380399703979,0.8916,50.07141184806824
266,0.0032516053774872804,cutmix,1.512505181541443,0.57056626953125,0.7826060388565064,0.8919,50.327704429626465
267,0.0030656652523443975,cutmix,1.5356739053726196,0.5583149609375,0.781026365852356,0.8921,50.26208162307739
268,0.0028850485203238243,cutmix,1.5360857697677612,0.56040650390625,0.7796536355018616,0.8931,50.31377935409546
269,0.0027097756651813442,cutmix,1.5496868724441528,0.55242322265625,0.7791463424682618,0.8933,50.215484619140625
270,0.002539866564623278,cutmix,1.5299628408050536,0.56160455078125,0.7782773976325988,0.8941,50.00338673591614
271,0.0023753404880521973,cutmix,1.540083932685852,0.55617958984375,0.7781161251068115,0.8953,49.88628816604614
272,0.002216216094381545,cutmix,1.5173700952148437,0.5666564453125,0.7763541841506958,0.8949,49.9359233379364
273,0.0020625114299195595,cutmix,1.5366210693359375,0.55687625,0.7758525654792786,0.8945,49.862993478775024
274,0.0019142439263226075,cutmix,1.514989782333374,0.568957421875,0.7752588596343994,0.8954,49.755287885665894
275,0.0017714303986182762,cutmix,1.5116186906433104,0.569463671875,0.773669062423706,0.8966,50.27039670944214
276,0.0016340870432983903,cutmix,1.522802038116455,0.56181388671875,0.7722318240165711,0.8982,49.68238019943237
277,0.0015022294364821411,cutmix,1.5115826861572266,0.56904451171875,0.7711725368499756,0.8981,49.855990409851074
278,0.001375872532149628,cutmix,1.5277531954193115,0.56220732421875,0.7709787774085999,0.8962,49.339024782180786
279,0.0012550306604458897,cutmix,1.5210524897003175,0.564662578125,0.7706248544692993,0.8956,49.43466925621033
280,0.0011397175260557555,cutmix,1.509371903114319,0.571250078125,0.7697514989852905,0.8968,49.717031717300415
281,0.0010299462066495895,none,0.9313343543624878,0.8225,0.7550572400093079,0.8991,49.464577198028564
282,0.0009257291514001295,none,0.92238925157547,0.82492,0.7486631824493408,0.9028,49.46933436393738
283,0.0008270781795706428,none,0.9145737185287476,0.82798,0.7453802446365356,0.9046,50.0504252910614
284,0.0007340044791745146,none,0.9125812437820434,0.827,0.7432938932418823,0.9068,50.201292514801025
285,0.0006465186057063792,none,0.9056232404708863,0.83178,0.7417956537246704,0.9076,49.56901931762695
286,0.0005646304809450585,none,0.9044513032722473,0.831,0.7411061294555664,0.9094,49.688679933547974
287,0.0004883493918283033,none,0.8968607433700562,0.8352,0.7399073476791382,0.9098,50.32355570793152
288,0.00041768398939958425,none,0.9011807983589173,0.83092,0.7385896604537964,0.9102,49.78602313995361
289,0.00035264228782695906,none,0.897969828414917,0.83386,0.7374793663024902,0.9108,49.5684494972229
290,0.000293231663494196,none,0.8916555081939698,0.8375,0.7367545626640319,0.9104,49.37434005737305
291,0.00023945885416420446,none,0.8904272107505798,0.837,0.7358787731170654,0.9102,49.88641309738159
292,0.00019132995821493376,none,0.8914372235107422,0.83624,0.7349653604507447,0.9102,49.79940629005432
293,0.0001488504339477122,none,0.8907152187919617,0.8365,0.7340394620895385,0.9101,49.92400550842285
294,0.00011202509896825452,none,0.8873624237060547,0.83966,0.7332229005813599,0.9099,49.18273735046387
295,8.08581296402866e-05,none,0.8877164147567749,0.83954,0.7327573680877686,0.9096,49.546119689941406
296,5.5353060611905316e-05,none,0.8842122509384155,0.83874,0.7323639989852905,0.9095,51.52822160720825
297,3.551278441471696e-05,none,0.886829460067749,0.83892,0.7319728991508484,0.9094,50.01860976219177
298,2.1339551135777e-05,none,0.8878123306274414,0.83914,0.7317490743637085,0.9098,50.416672229766846
299,1.2834968162425262e-05,none,0.8847871048164367,0.83918,0.7316174198150635,0.9101,50.166494369506836
300,1e-05,none,0.8872199501800537,0.8395,0.7314382727622986,0.9101,49.75697898864746
